ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1897	9	1	1	0.000000	12.555556	12.555556	0.000000	0.000000	0	9	0
1898	4	1	2	0.000000	53.250000	52.250000	0.000000	0.000000	0	31	0
1899	9	1	2	0.000000	60.666667	59.333333	0.000000	0.000000	0	36	0
1900	2	1	2	0.000000	64.000000	62.000000	0.000000	0.000000	0	35	0
1901	29	1	2	0.000000	81.724138	77.655172	0.000000	0.000000	0	59	0
1902	15	2	1	0.000000	2.933333	2.933333	0.000000	0.000000	0	4	0
1903	6	1	1	0.000000	3.500000	3.500000	0.000000	0.000000	0	4	0
1904	14	1	1	0.000000	2.642857	2.642857	0.000000	0.000000	0	3	0
1905	1	1	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	4	0
1906	1	2	1	0.000000	97.000000	96.000000	0.000000	0.000000	0	50	0
1907	6	1	1	0.000000	91.333333	91.166667	0.000000	0.000000	0	47	0
1908	15	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	4	0
1909	11	1	1	0.000000	1.454545	1.454545	0.000000	0.000000	0	2	0
1910	1	1	4	0.000000	2151.000000	5.000000	0.000000	0.000000	0	1289	0
1911	12	1	1	0.000000	15.500000	15.500000	0.000000	0.000000	0	11	0
1912	2	1	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	11	0
1913	40	1	1	0.000000	18.075000	18.075000	0.000000	0.000000	0	21	0
1914	1	3	1	0.000000	34.000000	34.000000	0.000000	0.000000	0	15	0
1915	11	1	1	0.000000	25.181818	25.181818	0.000000	0.000000	0	13	0
1916	1	1	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	12	0
1917	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
1918	5	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	4	0
1919	48	0	2	0.000000	1.666667	1.666667	0.000000	0.000000	0	5	0
1920	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
1921	10	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
1922	2	1	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	3	0
1923	1	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	2	0
1924	14	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
1925	44	0	0	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
1926	16	1	1	0.000000	17.750000	17.750000	0.000000	0.000000	0	18	0
1927	8	2	2	0.000000	127.000000	117.750000	0.000000	0.000000	0	77	0
1928	6	2	1	0.000000	163.333333	156.833333	0.000000	0.000000	0	95	0
1929	69	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
1930	1	2	2	0.000000	239.000000	11.000000	0.000000	0.000000	0	125	0
1931	5	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	6	0
1932	11	1	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	6	0
1933	1	1	2	0.000000	99.000000	96.000000	0.000000	0.000000	0	47	0
1934	10	1	1	0.000000	1.400000	1.400000	0.000000	0.000000	0	2	0
1935	11	1	2	0.000000	4.545455	4.545455	0.000000	0.000000	0	4	0
1936	254	0	1	0.000000	23.263780	22.775591	0.000000	0.000000	0	70	0
1937	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
1938	2	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
1939	14	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	2	0
1940	1	4	3	0.000000	990.000000	3.000000	0.000000	0.000000	0	16	0
1941	2	2	2	0.000000	992.500000	3.000000	0.000000	0.000000	0	52	0
1942	44	0	0	0.000000	2.477273	2.477273	0.000000	0.000000	0	2	0
1943	2	3	1	0.000000	488.000000	230.500000	0.000000	0.000000	0	246	0
1944	41	1	2	0.000000	68.585366	63.780488	0.000000	0.000000	0	51	0
1945	6	1	2	0.000000	75.500000	75.500000	0.000000	0.000000	0	45	0
1946	8	2	1	0.000000	2.750000	2.750000	0.000000	0.000000	0	2	0
1947	15	1	1	0.000000	4.933333	4.933333	0.000000	0.000000	0	3	0
1948	5	2	1	0.000000	72.400000	71.600000	0.000000	0.000000	0	39	0
