ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
344	39	2	1	0.000000	256.692308	252.641026	0.000000	0.000000	0	458	0
345	5	2	1	0.000000	1740.600000	1659.800000	0.000000	0.000000	0	1022	0
346	4	3	1	0.000000	1695.750000	1602.750000	0.000000	0.000000	0	846	0
347	1	1	2	0.000000	1635.000000	1567.000000	0.000000	0.000000	0	808	0
348	1	2	2	0.000000	1634.000000	1563.000000	0.000000	0.000000	0	807	0
349	8	1	1	0.000000	1465.500000	1395.500000	0.000000	0.000000	0	848	0
350	24	1	1	0.000000	4.833333	4.833333	0.000000	0.000000	0	4	0
351	70	0	2	0.000000	78.342857	49.271429	0.000000	0.000000	0	984	0
352	13	2	2	0.000000	723.000000	698.846154	0.000000	0.000000	0	415	0
353	9	1	1	0.000000	605.555556	582.111111	0.000000	0.000000	0	373	0
354	32	1	1	0.000000	27.343750	27.343750	0.000000	0.000000	0	134	0
355	6	1	2	0.000000	1317.000000	1309.333333	0.000000	0.000000	0	801	0
356	3	1	2	0.000000	1685.333333	1588.333333	0.000000	0.000000	0	846	0
357	172	0	0	0.000000	5.331395	5.331395	0.000000	0.000000	0	9	0
358	1	2	2	0.000000	2403.000000	2403.000000	0.000000	0.000000	0	1185	0
359	1	2	2	0.000000	2393.000000	2393.000000	0.000000	0.000000	0	1176	0
360	1	1	1	0.000000	2387.000000	2387.000000	0.000000	0.000000	0	1171	0
361	1	1	4	0.000000	2397.000000	2397.000000	0.000000	0.000000	0	1178	0
362	1	2	2	0.000000	2354.000000	2354.000000	0.000000	0.000000	0	1156	0
363	16	2	2	0.000000	114.062500	104.437500	0.000000	0.000000	0	73	0
364	2	3	2	0.000000	976.000000	858.000000	0.000000	0.000000	0	535	0
365	1	2	1	0.000000	1739.000000	1648.000000	0.000000	0.000000	0	850	0
366	2	3	1	0.000000	1650.000000	1559.000000	0.000000	0.000000	0	813	0
367	2	2	1	0.000000	1591.000000	1500.500000	0.000000	0.000000	0	782	0
368	2	2	1	0.000000	1635.500000	779.500000	0.000000	0.000000	0	806	0
369	3	2	2	0.000000	1778.000000	644.000000	0.000000	0.000000	0	996	0
370	1	2	1	0.000000	2007.000000	1917.000000	0.000000	0.000000	0	991	0
371	2	2	1	0.000000	2006.500000	980.000000	0.000000	0.000000	0	1006	0
372	1	5	1	0.000000	2000.000000	1949.000000	0.000000	0.000000	0	988	0
373	1	2	1	0.000000	2003.000000	1961.000000	0.000000	0.000000	0	994	0
374	2	2	1	0.000000	1963.500000	1927.000000	0.000000	0.000000	0	982	0
375	1	3	1	0.000000	1960.000000	1929.000000	0.000000	0.000000	0	975	0
376	1	3	1	0.000000	1947.000000	1918.000000	0.000000	0.000000	0	971	0
377	1	2	1	0.000000	1955.000000	1928.000000	0.000000	0.000000	0	978	0
378	1	2	1	0.000000	2067.000000	2046.000000	0.000000	0.000000	0	1038	0
379	3	1	1	0.000000	2258.666667	2251.333333	0.000000	0.000000	0	1211	0
380	1	3	2	0.000000	2350.000000	2342.000000	0.000000	0.000000	0	1202	0
381	1	2	1	0.000000	2259.000000	2258.000000	0.000000	0.000000	0	1148	0
382	2	1	2	0.000000	1572.500000	1486.500000	0.000000	0.000000	0	761	0
383	9	2	2	0.000000	1388.555556	1168.777778	0.000000	0.000000	0	804	0
384	2	2	1	0.000000	1348.000000	637.000000	0.000000	0.000000	0	634	0
385	4	3	1	0.000000	1388.500000	987.750000	0.000000	0.000000	0	695	0
386	1	1	2	0.000000	280.000000	273.000000	0.000000	0.000000	0	136	0
387	2	1	2	0.000000	293.000000	284.500000	0.000000	0.000000	0	141	0
388	5	1	2	0.000000	295.200000	286.400000	0.000000	0.000000	0	146	0
389	14	1	2	0.000000	272.000000	263.500000	0.000000	0.000000	0	157	0
390	8	2	2	0.000000	747.250000	707.000000	0.000000	0.000000	0	493	0
391	2	2	1	0.000000	741.500000	704.500000	0.000000	0.000000	0	359	0
392	97	2	2	0.000000	624.360825	537.917526	0.000000	0.000000	0	1008	0
393	10	2	1	0.000000	1205.200000	1029.600000	0.000000	0.000000	0	645	0
394	2	2	1	0.000000	1225.500000	1157.000000	0.000000	0.000000	0	585	0
395	2	2	1	0.000000	1127.500000	1066.000000	0.000000	0.000000	0	536	0
396	2	3	1	0.000000	1318.500000	1254.500000	0.000000	0.000000	0	669	0
397	4	2	1	0.000000	1360.500000	1302.250000	0.000000	0.000000	0	713	0
398	3	2	1	0.000000	1369.333333	1316.666667	0.000000	0.000000	0	676	0
399	4	2	1	0.000000	1438.250000	1384.250000	0.000000	0.000000	0	728	0
400	7	2	1	0.000000	303.571429	291.714286	0.000000	0.000000	0	184	0
401	4	2	1	0.000000	347.750000	336.250000	0.000000	0.000000	0	180	0
402	1	2	1	0.000000	348.000000	339.000000	0.000000	0.000000	0	173	0
403	16	2	1	0.000000	109.375000	109.375000	0.000000	0.000000	0	68	0
404	7	1	1	0.000000	128.857143	128.857143	0.000000	0.000000	0	69	0
405	1	1	1	0.000000	992.000000	873.000000	0.000000	0.000000	0	446	0
406	3	1	2	0.000000	1018.333333	895.666667	0.000000	0.000000	0	456	0
407	2	2	2	0.000000	1082.000000	479.500000	0.000000	0.000000	0	491	0
408	2	1	1	0.000000	1131.500000	1018.000000	0.000000	0.000000	0	513	0
409	2	1	2	0.000000	1124.000000	1008.000000	0.000000	0.000000	0	504	0
410	2	1	3	0.000000	1133.500000	1005.500000	0.000000	0.000000	0	522	0
411	1	1	4	0.000000	1106.000000	990.000000	0.000000	0.000000	0	501	0
412	2	1	2	0.000000	1077.000000	955.500000	0.000000	0.000000	0	503	0
413	3	1	2	0.000000	1078.666667	950.666667	0.000000	0.000000	0	487	0
414	4	1	2	0.000000	1134.000000	1012.500000	0.000000	0.000000	0	607	0
415	1	1	2	0.000000	1264.000000	1155.000000	0.000000	0.000000	0	593	0
416	5	1	2	0.000000	1169.600000	1064.400000	0.000000	0.000000	0	612	0
417	8	1	2	0.000000	741.750000	690.500000	0.000000	0.000000	0	428	0
418	82	2	2	0.000000	527.756098	468.804878	0.000000	0.000000	0	717	0
419	34	2	2	0.000000	537.705882	465.882353	0.000000	0.000000	0	478	0
420	2	2	1	0.000000	786.500000	737.500000	0.000000	0.000000	0	363	0
421	9	2	1	0.000000	827.000000	780.333333	0.000000	0.000000	0	420	0
422	2	2	1	0.000000	925.500000	440.000000	0.000000	0.000000	0	430	0
423	1	2	1	0.000000	931.000000	882.000000	0.000000	0.000000	0	429	0
424	1	2	1	0.000000	935.000000	886.000000	0.000000	0.000000	0	420	0
425	1	2	1	0.000000	943.000000	894.000000	0.000000	0.000000	0	423	0
426	1	4	1	0.000000	941.000000	894.000000	0.000000	0.000000	0	426	0
427	2	3	1	0.000000	921.000000	883.000000	0.000000	0.000000	0	423	0
428	24	1	1	0.000000	3.041667	3.041667	0.000000	0.000000	0	2	0
429	9	1	2	0.000000	784.111111	571.333333	0.000000	0.000000	0	457	0
430	67	1	1	0.000000	4.283582	4.283582	0.000000	0.000000	0	7	0
431	31	1	1	0.000000	9.677419	9.677419	0.000000	0.000000	0	7	0
432	1	2	2	0.000000	1472.000000	1401.000000	0.000000	0.000000	0	700	0
433	76	0	0	0.000000	3.605263	3.605263	0.000000	0.000000	0	2	0
434	3	2	2	0.000000	995.666667	935.000000	0.000000	0.000000	0	591	0
435	7	2	1	0.000000	584.285714	372.571429	0.000000	0.000000	0	346	0
436	13	2	1	0.000000	706.538462	535.846154	0.000000	0.000000	0	404	0
437	1	1	1	0.000000	729.000000	645.000000	0.000000	0.000000	0	365	0
438	6	2	2	0.000000	764.000000	565.666667	0.000000	0.000000	0	525	0
439	3	1	2	0.000000	580.000000	555.666667	0.000000	0.000000	0	319	0
440	6	1	2	0.000000	591.166667	473.333333	0.000000	0.000000	0	314	0
441	55	1	2	0.000000	155.272727	143.254545	0.000000	0.000000	0	315	0
442	121	0	0	0.000000	4.000000	3.743802	0.000000	0.000000	0	2	0
443	1	2	1	0.000000	242.000000	239.000000	0.000000	0.000000	0	126	0
444	1	2	1	0.000000	228.000000	225.000000	0.000000	0.000000	0	119	0
445	1	1	1	0.000000	206.000000	203.000000	0.000000	0.000000	0	108	0
446	23	1	1	0.000000	4.652174	4.652174	0.000000	0.000000	0	5	0
447	4	1	1	0.000000	945.500000	915.250000	0.000000	0.000000	0	523	0
448	26	1	1	0.000000	5.615385	5.615385	0.000000	0.000000	0	3	0
449	13	1	2	0.000000	138.000000	138.000000	0.000000	0.000000	0	87	0
450	327	2	0	0.000000	78.116208	72.321101	0.000000	0.000000	0	334	0
451	35	1	1	0.000000	41.714286	39.171429	0.000000	0.000000	0	89	0
452	86	1	2	0.000000	153.616279	149.220930	0.000000	0.000000	0	276	0
453	19	2	2	0.000000	434.473684	422.631579	0.000000	0.000000	0	257	0
454	33	2	1	0.000000	249.242424	168.848485	0.000000	0.000000	0	231	0
455	8	1	2	0.000000	561.000000	555.750000	0.000000	0.000000	0	311	0
456	33	1	2	0.000000	111.696970	107.818182	0.000000	0.000000	0	97	0
457	8	2	2	0.000000	211.125000	208.625000	0.000000	0.000000	0	118	0
458	4	2	1	0.000000	226.250000	221.250000	0.000000	0.000000	0	113	0
459	270	0	0	0.000000	19.748148	19.400000	0.000000	0.000000	0	56	0
460	25	2	1	0.000000	306.040000	294.680000	0.000000	0.000000	0	225	0
461	4	2	1	0.000000	242.500000	239.000000	0.000000	0.000000	0	135	0
462	4	2	1	0.000000	373.500000	350.500000	0.000000	0.000000	0	204	0
463	2	2	1	0.000000	405.500000	385.000000	0.000000	0.000000	0	204	0
464	3	2	1	0.000000	390.000000	366.666667	0.000000	0.000000	0	198	0
465	5	2	1	0.000000	376.000000	354.000000	0.000000	0.000000	0	195	0
466	5	2	1	0.000000	328.200000	307.800000	0.000000	0.000000	0	183	0
467	2	2	1	0.000000	311.000000	291.000000	0.000000	0.000000	0	159	0
468	95	0	0	0.000000	6.652632	6.652632	0.000000	0.000000	0	6	0
469	1	1	2	0.000000	1354.000000	1278.000000	0.000000	0.000000	0	680	0
470	1	1	3	0.000000	1328.000000	1250.000000	0.000000	0.000000	0	667	0
471	3	2	2	0.000000	1306.666667	1234.333333	0.000000	0.000000	0	672	0
472	7	2	1	0.000000	1057.000000	316.714286	0.000000	0.000000	0	701	0
473	2	2	1	0.000000	828.500000	764.500000	0.000000	0.000000	0	421	0
474	3	2	1	0.000000	776.666667	716.000000	0.000000	0.000000	0	392	0
475	1	2	1	0.000000	745.000000	681.000000	0.000000	0.000000	0	366	0
476	9	2	1	0.000000	614.777778	499.555556	0.000000	0.000000	0	382	0
477	15	1	1	0.000000	492.133333	467.533333	0.000000	0.000000	0	279	0
478	15	1	1	0.000000	146.133333	138.266667	0.000000	0.000000	0	90	0
479	33	1	2	0.000000	24.969697	24.363636	0.000000	0.000000	0	67	0
480	1	1	2	0.000000	559.000000	522.000000	0.000000	0.000000	0	267	0
481	2	1	2	0.000000	585.500000	549.500000	0.000000	0.000000	0	310	0
482	32	2	1	0.000000	168.343750	167.312500	0.000000	0.000000	0	238	0
483	3	2	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	3	0
484	28	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
485	104	1	2	0.000000	29.567308	28.673077	0.000000	0.000000	0	51	0
486	2	1	2	0.000000	49.000000	49.000000	0.000000	0.000000	0	24	0
487	7	1	2	0.000000	68.571429	67.571429	0.000000	0.000000	0	40	0
488	4	2	1	0.000000	412.750000	408.250000	0.000000	0.000000	0	253	0
489	44	1	2	0.000000	41.977273	40.636364	0.000000	0.000000	0	44	0
490	85	0	2	0.000000	20.376471	20.152941	0.000000	0.000000	0	121	0
491	31	1	1	0.000000	271.838710	269.677419	0.000000	0.000000	0	188	0
492	39	1	2	0.000000	165.358974	161.358974	0.000000	0.000000	0	142	0
493	21	1	2	0.000000	166.047619	158.714286	0.000000	0.000000	0	107	0
494	13	2	2	0.000000	167.923077	162.846154	0.000000	0.000000	0	114	0
495	6	1	1	0.000000	161.500000	159.500000	0.000000	0.000000	0	89	0
496	17	1	2	0.000000	244.764706	240.705882	0.000000	0.000000	0	181	0
497	15	1	2	0.000000	61.000000	60.400000	0.000000	0.000000	0	45	0
498	30	1	2	0.000000	102.400000	96.333333	0.000000	0.000000	0	73	0
499	1	2	2	0.000000	996.000000	6.000000	0.000000	0.000000	0	437	0
500	2	2	2	0.000000	262.500000	242.500000	0.000000	0.000000	0	135	0
501	4	2	1	0.000000	261.500000	249.750000	0.000000	0.000000	0	136	0
502	1	2	1	0.000000	261.000000	252.000000	0.000000	0.000000	0	135	0
503	9	2	1	0.000000	225.888889	218.111111	0.000000	0.000000	0	151	0
504	15	2	1	0.000000	232.000000	223.933333	0.000000	0.000000	0	145	0
505	208	0	0	0.000000	2.298077	2.298077	0.000000	0.000000	0	2	0
506	5	1	1	0.000000	9.200000	7.000000	0.000000	0.000000	0	5	0
507	78	1	1	0.000000	166.807692	160.833333	0.000000	0.000000	0	162	0
508	214	0	2	0.000000	46.401869	45.985981	0.000000	0.000000	0	179	0
509	35	1	2	0.000000	289.685714	287.914286	0.000000	0.000000	0	202	0
510	26	2	1	0.000000	153.923077	150.653846	0.000000	0.000000	0	116	0
511	9	2	1	0.000000	125.444444	119.444444	0.000000	0.000000	0	76	0
512	15	2	1	0.000000	107.200000	101.133333	0.000000	0.000000	0	59	0
513	16	2	1	0.000000	93.500000	90.812500	0.000000	0.000000	0	60	0
514	31	1	1	0.000000	2.193548	2.193548	0.000000	0.000000	0	2	0
515	6	1	2	0.000000	37.000000	36.000000	0.000000	0.000000	0	22	0
516	17	1	2	0.000000	56.941176	55.058824	0.000000	0.000000	0	34	0
517	1	1	2	0.000000	70.000000	67.000000	0.000000	0.000000	0	36	0
518	9	1	2	0.000000	104.000000	24.777778	0.000000	0.000000	0	66	0
519	9	1	1	0.000000	88.222222	79.111111	0.000000	0.000000	0	52	0
520	17	2	1	0.000000	178.058824	169.117647	0.000000	0.000000	0	175	0
521	24	1	1	0.000000	6.416667	6.416667	0.000000	0.000000	0	4	0
522	11	1	2	0.000000	233.363636	227.636364	0.000000	0.000000	0	150	0
523	7	1	2	0.000000	247.714286	247.142857	0.000000	0.000000	0	135	0
524	31	1	1	0.000000	2.451613	2.451613	0.000000	0.000000	0	2	0
525	26	1	1	0.000000	5.076923	5.076923	0.000000	0.000000	0	5	0
526	27	1	1	0.000000	4.740741	4.740741	0.000000	0.000000	0	11	0
527	1	2	1	0.000000	222.000000	215.000000	0.000000	0.000000	0	105	0
528	38	1	1	0.000000	28.578947	28.289474	0.000000	0.000000	0	95	0
529	12	1	1	0.000000	3.416667	3.416667	0.000000	0.000000	0	6	0
530	14	2	2	0.000000	229.642857	229.642857	0.000000	0.000000	0	135	0
531	25	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
532	11	1	2	0.000000	223.454545	223.454545	0.000000	0.000000	0	140	0
533	157	0	0	0.000000	3.044586	3.044586	0.000000	0.000000	0	2	0
534	26	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
535	9	1	2	0.000000	220.444444	218.333333	0.000000	0.000000	0	126	0
536	21	1	1	0.000000	6.190476	6.190476	0.000000	0.000000	0	5	0
537	131	0	0	0.000000	3.282443	3.045802	0.000000	0.000000	0	2	0
538	23	1	1	0.000000	7.130435	7.130435	0.000000	0.000000	0	4	0
539	25	1	1	0.000000	6.560000	6.560000	0.000000	0.000000	0	6	0
540	13	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	3	0
541	18	1	2	0.000000	2.444444	2.444444	0.000000	0.000000	0	4	0
542	5	1	2	0.000000	211.200000	211.200000	0.000000	0.000000	0	115	0
543	88	2	2	0.000000	75.534091	73.443182	0.000000	0.000000	0	100	0
544	22	1	1	0.000000	56.454545	55.454545	0.000000	0.000000	0	37	0
545	17	2	1	0.000000	222.352941	222.352941	0.000000	0.000000	0	139	0
546	1	3	1	0.000000	201.000000	201.000000	0.000000	0.000000	0	105	0
547	5	2	1	0.000000	193.000000	193.000000	0.000000	0.000000	0	115	0
548	119	2	1	0.000000	50.731092	50.142857	0.000000	0.000000	0	117	0
549	31	1	1	0.000000	2.258065	2.258065	0.000000	0.000000	0	5	0
550	31	1	1	0.000000	2.193548	2.193548	0.000000	0.000000	0	2	0
551	25	1	1	0.000000	11.360000	11.360000	0.000000	0.000000	0	6	0
552	13	2	1	0.000000	10.769231	10.769231	0.000000	0.000000	0	6	0
553	31	1	1	0.000000	4.419355	4.419355	0.000000	0.000000	0	3	0
554	2	2	1	0.000000	7.000000	6.500000	0.000000	0.000000	0	1	0
555	26	1	1	0.000000	2.038462	2.038462	0.000000	0.000000	0	2	0
556	12	2	1	0.000000	77.250000	77.250000	0.000000	0.000000	0	47	0
557	3	2	1	0.000000	62.333333	62.333333	0.000000	0.000000	0	34	0
558	28	1	1	0.000000	9.428571	9.428571	0.000000	0.000000	0	8	0
559	1	2	1	0.000000	84.000000	80.000000	0.000000	0.000000	0	42	0
560	8	2	1	0.000000	77.125000	73.125000	0.000000	0.000000	0	43	0
561	44	2	1	0.000000	61.727273	60.113636	0.000000	0.000000	0	54	0
562	31	1	1	0.000000	2.741935	2.741935	0.000000	0.000000	0	5	0
563	4	1	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	10	0
564	25	1	1	0.000000	6.640000	6.640000	0.000000	0.000000	0	10	0
565	128	0	0	0.000000	3.781250	3.781250	0.000000	0.000000	0	2	0
566	21	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
567	25	1	1	0.000000	4.640000	4.640000	0.000000	0.000000	0	4	0
568	24	1	1	0.000000	42.666667	40.875000	0.000000	0.000000	0	38	0
569	28	2	1	0.000000	15.785714	15.785714	0.000000	0.000000	0	12	0
570	3	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
571	28	1	2	0.000000	6.428571	6.428571	0.000000	0.000000	0	4	0
572	23	1	1	0.000000	5.565217	5.130435	0.000000	0.000000	0	6	0
573	27	1	1	0.000000	4.407407	4.407407	0.000000	0.000000	0	2	0
574	6	1	1	0.000000	53.500000	53.500000	0.000000	0.000000	0	28	0
575	1	1	2	0.000000	53.000000	53.000000	0.000000	0.000000	0	26	0
576	2	2	1	0.000000	14.000000	13.000000	0.000000	0.000000	0	7	0
577	21	1	1	0.000000	11.142857	9.809524	0.000000	0.000000	0	7	0
578	10	1	2	0.000000	74.800000	74.800000	0.000000	0.000000	0	47	0
579	31	1	1	0.000000	4.645161	4.645161	0.000000	0.000000	0	8	0
580	24	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
581	19	1	1	0.000000	12.263158	12.263158	0.000000	0.000000	0	9	0
582	31	1	1	0.000000	4.870968	4.870968	0.000000	0.000000	0	7	0
583	12	1	2	0.000000	80.083333	77.750000	0.000000	0.000000	0	47	0
584	25	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	4	0
585	86	0	0	0.000000	3.058140	3.058140	0.000000	0.000000	0	3	0
586	6	1	2	0.000000	27.833333	27.333333	0.000000	0.000000	0	16	0
587	85	0	1	0.000000	12.200000	12.200000	0.000000	0.000000	0	19	0
588	1	2	1	0.000000	34.000000	34.000000	0.000000	0.000000	0	15	0
589	21	1	1	0.000000	18.619048	18.619048	0.000000	0.000000	0	13	0
590	14	1	1	0.000000	28.214286	5.000000	0.000000	0.000000	0	9	0
591	1	1	3	0.000000	1631.000000	9.000000	0.000000	0.000000	0	815	0
592	28	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	3	0
593	22	1	1	0.000000	4.090909	4.090909	0.000000	0.000000	0	3	0
594	25	1	1	0.000000	3.560000	3.560000	0.000000	0.000000	0	2	0
595	1	1	2	0.000000	5430.000000	6.000000	0.000000	0.000000	0	2753	0
596	25	1	1	0.000000	30.840000	29.120000	0.000000	0.000000	0	18	0
597	186	0	0	0.000000	24.387097	24.053763	0.000000	0.000000	0	63	0
598	26	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	2	0
599	31	1	1	0.000000	2.387097	2.387097	0.000000	0.000000	0	2	0
600	31	1	1	0.000000	2.838710	2.838710	0.000000	0.000000	0	5	0
601	16	1	2	0.000000	7.187500	7.187500	0.000000	0.000000	0	8	0
602	25	1	1	0.000000	4.560000	4.560000	0.000000	0.000000	0	3	0
603	31	1	1	0.000000	3.032258	3.032258	0.000000	0.000000	0	1	0
604	193	0	0	0.000000	2.487047	2.487047	0.000000	0.000000	0	2	0
605	9	1	2	0.000000	12.777778	12.777778	0.000000	0.000000	0	8	0
606	18	1	1	0.000000	5.777778	5.777778	0.000000	0.000000	0	3	0
607	139	0	0	0.000000	7.539568	7.539568	0.000000	0.000000	0	8	0
608	31	1	1	0.000000	6.322581	6.322581	0.000000	0.000000	0	3	0
609	31	1	1	0.000000	3.935484	3.935484	0.000000	0.000000	0	3	0
610	4	1	3	0.000000	1438.250000	279.000000	0.000000	0.000000	0	761	0
611	64	0	0	0.000000	6.375000	6.375000	0.000000	0.000000	0	4	0
612	1	1	1	0.000000	62.000000	5.000000	0.000000	0.000000	0	8	0
613	26	1	1	0.000000	5.230769	5.230769	0.000000	0.000000	0	7	0
614	31	1	1	0.000000	3.290323	2.483871	0.000000	0.000000	0	3	0
615	138	0	0	0.000000	15.601449	15.601449	0.000000	0.000000	0	23	0
616	31	1	1	0.000000	4.258065	4.258065	0.000000	0.000000	0	6	0
617	23	1	1	0.000000	9.695652	9.695652	0.000000	0.000000	0	12	0
618	23	1	1	0.000000	3.608696	3.608696	0.000000	0.000000	0	3	0
619	31	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
620	2	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
621	18	1	1	0.000000	49.888889	3.666667	0.000000	0.000000	0	43	0
622	29	1	1	0.000000	6.689655	6.068966	0.000000	0.000000	0	4	0
623	22	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	1	0
624	8	1	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	3	0
625	31	1	1	0.000000	2.387097	2.387097	0.000000	0.000000	0	5	0
626	27	1	1	0.000000	7.888889	7.888889	0.000000	0.000000	0	4	0
627	31	1	1	0.000000	5.709677	5.354839	0.000000	0.000000	0	5	0
628	31	1	1	0.000000	3.935484	3.935484	0.000000	0.000000	0	8	0
629	12	1	1	0.000000	10.166667	10.166667	0.000000	0.000000	0	11	0
630	1	1	2	0.000000	15.000000	15.000000	0.000000	0.000000	0	11	0
631	1	4	1	0.000000	2032.000000	14.000000	0.000000	0.000000	0	1004	0
632	31	1	1	0.000000	3.193548	3.193548	0.000000	0.000000	0	2	0
633	31	1	1	0.000000	6.032258	6.032258	0.000000	0.000000	0	8	0
634	31	1	1	0.000000	2.000000	1.967742	0.000000	0.000000	0	3	0
635	31	1	1	0.000000	7.548387	7.548387	0.000000	0.000000	0	4	0
636	26	1	1	0.000000	5.423077	5.423077	0.000000	0.000000	0	7	0
637	14	1	1	0.000000	5.000000	4.000000	0.000000	0.000000	0	5	0
638	90	0	0	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
639	87	0	0	0.000000	3.149425	3.149425	0.000000	0.000000	0	3	0
640	26	1	1	0.000000	3.730769	3.730769	0.000000	0.000000	0	2	0
641	31	1	1	0.000000	3.516129	3.516129	0.000000	0.000000	0	5	0
642	152	0	0	0.000000	3.848684	3.848684	0.000000	0.000000	0	4	0
643	37	1	1	0.000000	4.216216	4.216216	0.000000	0.000000	0	4	0
644	28	1	1	0.000000	3.857143	3.857143	0.000000	0.000000	0	5	0
645	18	1	1	0.000000	7.500000	7.500000	0.000000	0.000000	0	7	0
646	5	1	2	0.000000	13.200000	13.200000	0.000000	0.000000	0	7	0
647	25	1	1	0.000000	4.320000	4.320000	0.000000	0.000000	0	4	0
648	136	0	0	0.000000	3.272059	3.272059	0.000000	0.000000	0	2	0
649	66	0	0	0.000000	3.939394	3.939394	0.000000	0.000000	0	2	0
650	28	1	1	0.000000	12.535714	12.535714	0.000000	0.000000	0	10	0
651	114	0	0	0.000000	4.692982	4.692982	0.000000	0.000000	0	4	0
652	23	1	2	0.000000	31.608696	30.565217	0.000000	0.000000	0	22	0
653	24	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
654	1	1	2	0.000000	6.000000	5.000000	0.000000	0.000000	0	2	0
655	4	2	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	4	0
656	24	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
657	22	1	1	0.000000	9.181818	7.863636	0.000000	0.000000	0	6	0
658	29	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
659	25	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
660	26	1	1	0.000000	6.307692	6.307692	0.000000	0.000000	0	4	0
661	28	1	1	0.000000	4.000000	3.035714	0.000000	0.000000	0	2	0
662	134	0	0	0.000000	3.582090	3.223881	0.000000	0.000000	0	2	0
663	11	2	1	0.000000	24.090909	22.818182	0.000000	0.000000	0	12	0
664	10	2	1	0.000000	17.200000	16.200000	0.000000	0.000000	0	10	0
665	30	1	1	0.000000	6.533333	5.866667	0.000000	0.000000	0	4	0
666	71	0	0	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
667	9	1	1	0.000000	2.444444	2.444444	0.000000	0.000000	0	2	0
668	27	1	1	0.000000	3.037037	3.037037	0.000000	0.000000	0	7	0
669	25	1	1	0.000000	3.960000	3.960000	0.000000	0.000000	0	5	0
670	25	1	1	0.000000	8.400000	8.400000	0.000000	0.000000	0	9	0
671	23	1	1	0.000000	4.086957	4.086957	0.000000	0.000000	0	3	0
672	24	1	1	0.000000	3.666667	3.666667	0.000000	0.000000	0	2	0
673	3	1	1	0.000000	14.666667	14.666667	0.000000	0.000000	0	9	0
674	75	0	0	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
675	27	1	1	0.000000	4.037037	4.037037	0.000000	0.000000	0	3	0
676	26	1	1	0.000000	4.076923	4.076923	0.000000	0.000000	0	2	0
677	1	1	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	4	0
678	19	1	1	0.000000	10.157895	10.157895	0.000000	0.000000	0	6	0
679	1	2	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	5	0
680	30	1	1	0.000000	5.433333	5.433333	0.000000	0.000000	0	3	0
681	20	1	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	3	0
682	31	1	1	0.000000	3.483871	3.483871	0.000000	0.000000	0	2	0
683	26	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
684	23	1	1	0.000000	16.739130	15.782609	0.000000	0.000000	0	13	0
685	31	1	1	0.000000	3.193548	3.193548	0.000000	0.000000	0	2	0
686	15	1	1	0.000000	4.266667	4.266667	0.000000	0.000000	0	6	0
687	25	1	1	0.000000	4.040000	4.040000	0.000000	0.000000	0	2	0
688	27	1	1	0.000000	4.111111	4.111111	0.000000	0.000000	0	4	0
689	107	0	0	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
690	22	1	1	0.000000	11.045455	11.045455	0.000000	0.000000	0	6	0
691	155	0	0	0.000000	3.122581	3.122581	0.000000	0.000000	0	2	0
692	31	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
693	26	1	1	0.000000	7.384615	7.384615	0.000000	0.000000	0	3	0
694	26	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	2	0
695	25	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
696	25	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	2	0
697	25	1	1	0.000000	29.160000	5.520000	0.000000	0.000000	0	28	0
